"","ano.x","numero_serie_autex","nome_cientifico","volume_original_autorizado_autex","volume_remanescente_autex","ano.y","nome_popular","municipio_origem","volume_transportado_dof","valor_volume_dof","categoria_risco","localizacao_autex"
"1411",2021,"20132202125978","ocoteacymbarum",2.2588,0,2023,"Louro","Maues",226.0619,20184.93,"alto risco","POINT(-57.386067 -3.589669)"
"1412",2021,"20132202125978","ocoteaneesiana",1.835,0,2022,"Louropreto","Maues",14.0529,827.58,"alto risco","POINT(-57.386067 -3.589669)"
"1413",2021,"20132202125978","ocoteaneesiana",1.835,0,2023,"Louropreto","Maues",182.0197,2820099.83,"alto risco","POINT(-57.386067 -3.589669)"
"1414",2021,"20132202125978","scleronemamicranthum",3.5341,0,2022,"Cedrinho","Maues",25.0967,2483.07,"alto risco","POINT(-57.386067 -3.589669)"
"1415",2021,"20132202125978","tabebuiaserratifolia",5.2434,0,2022,"Ipê","Maues",274.3665,41039.74,"alto risco","POINT(-57.386067 -3.589669)"
"1416",2021,"20132202125978","vataireasericea",1.7945,0,2022,"Angelimamargoso","Maues",83.8146,5923.17,"alto risco","POINT(-57.386067 -3.589669)"
"1417",2021,"20132202127170","amburanaacreana",0.9993,1.791,2021,"Cerejeira","Labrea",155.911,31182.2,"alto risco","POINT(-66.925 -9.625)"
"1418",2021,"20132202127170","amburanaacreana",0.9993,1.791,2022,"Cerejeira","Labrea",228.082,37801.88,"alto risco","POINT(-66.925 -9.625)"
"1419",2021,"20132202127170","amburanaacreana",0.9993,1.791,2023,"Cerejeira","Labrea",259.7818,46398.7,"alto risco","POINT(-66.925 -9.625)"
"1420",2021,"20132202127170","apuleiamolaris",0.8759,0,2021,"Garapeira","Labrea",1023.4433,121362.42,"alto risco","POINT(-66.925 -9.625)"
"1421",2021,"20132202127170","apuleiamolaris",0.8759,0,2022,"Garapeira","Labrea",1198.4392,776917.48,"alto risco","POINT(-66.925 -9.625)"
"1422",2021,"20132202127170","astroniumlecointei",2.6405,0,2021,"Maracatiara","Labrea",268.1946,51493.25,"alto risco","POINT(-66.925 -9.625)"
"1423",2021,"20132202127170","astroniumlecointei",2.6405,0,2022,"Maracatiara","Labrea",320.1229,39379.03,"alto risco","POINT(-66.925 -9.625)"
"1424",2021,"20132202127170","astroniumlecointei",2.6405,0,2023,"Maracatiara","Labrea",100.0005,22614.07,"alto risco","POINT(-66.925 -9.625)"
"1425",2021,"20132202127170","buchenaviahuberi",1.0211,0,2021,"Mirindiba","Labrea",49.593,7141.37,"alto risco","POINT(-66.925 -9.625)"
"1426",2021,"20132202127170","buchenaviahuberi",1.0211,0,2022,"Mirindiba","Labrea",196.8635,21523.68,"alto risco","POINT(-66.925 -9.625)"
"1427",2021,"20132202127170","buchenaviahuberi",1.0211,0,2023,"Mirindiba","Labrea",161.8592,24291.83,"alto risco","POINT(-66.925 -9.625)"
"1428",2021,"20132202127170","carinianamicrantha",1.4373,0,2021,"Jequitibádecarvão","Labrea",692.841,85912.17,"alto risco","POINT(-66.925 -9.625)"
"1429",2021,"20132202127170","carinianamicrantha",1.4373,0,2022,"Jequitibádecarvão","Labrea",1359.4905,157738.4,"alto risco","POINT(-66.925 -9.625)"
"1430",2021,"20132202127170","carinianamicrantha",1.4373,0,2023,"Jequitibádecarvão","Labrea",243.2016,35519.47,"alto risco","POINT(-66.925 -9.625)"
"1431",2021,"20132202127170","cedrelaodorata",1.7445,0,2021,"Cedrorosa","Labrea",186.7704,29883.26,"alto risco","POINT(-66.925 -9.625)"
"1432",2021,"20132202127170","cedrelaodorata",1.7445,0,2022,"Cedrorosa","Labrea",388.245,42587.95,"alto risco","POINT(-66.925 -9.625)"
"1433",2021,"20132202127170","ceibapentandra",4.4619,0.0022,2021,"Sumaúma","Labrea",248.5213,27530.97,"alto risco","POINT(-66.925 -9.625)"
"1434",2021,"20132202127170","ceibapentandra",4.4619,0.0022,2022,"Sumaúma","Labrea",1336.7156,185815.8,"alto risco","POINT(-66.925 -9.625)"
"1435",2021,"20132202127170","couratariguianensis",2.2193,0,2021,"Tauari","Labrea",795.402,99643.39,"alto risco","POINT(-66.925 -9.625)"
"1436",2021,"20132202127170","couratariguianensis",2.2193,0,2022,"Tauari","Labrea",1209.269,130190.04,"alto risco","POINT(-66.925 -9.625)"
"1437",2021,"20132202127170","couratariguianensis",2.2193,0,2023,"Tauari","Labrea",394.0128,52317.28,"alto risco","POINT(-66.925 -9.625)"
"1438",2021,"20132202127170","dipteryxodorata",6.238,0,2021,"Cumaruferro","Labrea",1003.8462,166423.86,"alto risco","POINT(-66.925 -9.625)"
"1439",2021,"20132202127170","dipteryxodorata",6.238,0,2022,"Cumaruferro","Labrea",1873.9338,247733.24,"alto risco","POINT(-66.925 -9.625)"
"1440",2021,"20132202127170","dipteryxodorata",6.238,0,2023,"Cumaruferro","Labrea",116.4845,23048.75,"alto risco","POINT(-66.925 -9.625)"
"1441",2021,"20132202127170","enterolobiumschomburgkii",1.5309,0,2021,"Orelhademacaco","Labrea",44.99,6478.59,"alto risco","POINT(-66.925 -9.625)"
"1442",2021,"20132202127170","enterolobiumschomburgkii",1.5309,0,2022,"Orelhademacaco","Labrea",128.9531,14376.51,"alto risco","POINT(-66.925 -9.625)"
"1443",2021,"20132202127170","enterolobiumschomburgkii",1.5309,0,2023,"Orelhademacaco","Labrea",106.7923,18111.91,"alto risco","POINT(-66.925 -9.625)"
"1444",2021,"20132202127170","erismauncinatum",1.9099,0,2021,"Cedrinho","Labrea",174.388,29297.12,"alto risco","POINT(-66.925 -9.625)"
"1445",2021,"20132202127170","erismauncinatum",1.9099,0,2022,"Cedrinho","Labrea",345.101,44477.4,"alto risco","POINT(-66.925 -9.625)"
"1446",2021,"20132202127170","erismauncinatum",1.9099,0,2023,"Cedrinho","Labrea",192.3881,31669.83,"alto risco","POINT(-66.925 -9.625)"
"1447",2021,"20132202127170","hymenaeacourbaril",1.3189,0,2021,"Jatobá","Labrea",128.14,21527.46,"alto risco","POINT(-66.925 -9.625)"
"1448",2021,"20132202127170","hymenaeacourbaril",1.3189,0,2022,"Jatobá","Labrea",222.0289,25813.93,"alto risco","POINT(-66.925 -9.625)"
"1449",2021,"20132202127170","hymenaeacourbaril",1.3189,0,2023,"Jatobá","Labrea",219.1367,43360.53,"alto risco","POINT(-66.925 -9.625)"
"1450",2021,"20132202127170","hymenolobiumpetraeum",1.1578,0,2021,"Angelimpedra","Labrea",413.448,64722.67,"alto risco","POINT(-66.925 -9.625)"
"1451",2021,"20132202127170","hymenolobiumpetraeum",1.1578,0,2022,"Angelimpedra","Labrea",679.9815,91825.7,"alto risco","POINT(-66.925 -9.625)"
"1452",2021,"20132202127170","hymenolobiumpetraeum",1.1578,0,2023,"Angelimpedra","Labrea",1.7022,168.41,"alto risco","POINT(-66.925 -9.625)"
"1453",2021,"20132202127170","manilkarahuberi",6.4146,0,2021,"Maçaranduba","Labrea",335.113,60738.13,"alto risco","POINT(-66.925 -9.625)"
"1454",2021,"20132202127170","manilkarahuberi",6.4146,0,2022,"Maçaranduba","Labrea",558.3296,102989.76,"alto risco","POINT(-66.925 -9.625)"
"1455",2021,"20132202127170","manilkarahuberi",6.4146,0,2023,"Maçaranduba","Labrea",147.0029,26733,"alto risco","POINT(-66.925 -9.625)"
"1456",2021,"20132202127170","martiodendronelatum",1.2185,0,2021,"Tamarindo","Labrea",110.06,15848.62,"alto risco","POINT(-66.925 -9.625)"
"1457",2021,"20132202127170","martiodendronelatum",1.2185,0,2022,"Tamarindo","Labrea",337.751,39363.45,"alto risco","POINT(-66.925 -9.625)"
"1458",2021,"20132202127170","martiodendronelatum",1.2185,0,2023,"Tamarindo","Labrea",91.6108,9820.99,"alto risco","POINT(-66.925 -9.625)"
"1459",2021,"20132202127170","peltogynecatingae",1.0209,0,2021,"Roxinho","Labrea",696.476,117007.84,"alto risco","POINT(-66.925 -9.625)"
"1460",2021,"20132202127170","peltogynecatingae",1.0209,0,2022,"Roxinho","Labrea",1245.174,170291.12,"alto risco","POINT(-66.925 -9.625)"
"1461",2021,"20132202127170","peltogynecatingae",1.0209,0,2023,"Roxinho","Labrea",40.4373,8001.32,"alto risco","POINT(-66.925 -9.625)"
"1462",2021,"20132202127170","protiumheptaphyllum",1.6159,0,2021,"Breu","Labrea",8.938,1228.08,"alto risco","POINT(-66.925 -9.625)"
"1463",2021,"20132202127170","protiumheptaphyllum",1.6159,0,2022,"Breu","Labrea",38.0204,3503.49,"alto risco","POINT(-66.925 -9.625)"
"1464",2021,"20132202127170","protiumheptaphyllum",1.6159,0,2023,"Breu","Labrea",131.7999,23331.81,"alto risco","POINT(-66.925 -9.625)"
"1465",2021,"20132202127170","qualeadinizii",0.9922,0,2021,"Catuaba","Labrea",77.017,10857.55,"alto risco","POINT(-66.925 -9.625)"
"1466",2021,"20132202127170","qualeadinizii",0.9922,0,2022,"Catuaba","Labrea",85.81,7654.11,"alto risco","POINT(-66.925 -9.625)"
"1467",2021,"20132202127170","qualeadinizii",0.9922,0,2023,"Catuaba","Labrea",124.9453,13958.25,"alto risco","POINT(-66.925 -9.625)"
"1468",2021,"20132202127170","qualeaparaensis",2.9191,0,2021,"Mandioqueira","Labrea",355.35,56982.44,"alto risco","POINT(-66.925 -9.625)"
"1469",2021,"20132202127170","qualeaparaensis",2.9191,0,2022,"Mandioqueira","Labrea",540.8455,57340.45,"alto risco","POINT(-66.925 -9.625)"
"1470",2021,"20132202127170","qualeaparaensis",2.9191,0,2023,"Mandioqueira","Labrea",383.9304,62668.15,"alto risco","POINT(-66.925 -9.625)"
"1471",2021,"20132202127170","tabebuiaserratifolia",2.3639,0,2021,"Ipê","Labrea",573.68,225550.8,"alto risco","POINT(-66.925 -9.625)"
"1472",2021,"20132202127170","tabebuiaserratifolia",2.3639,0,2022,"Ipê","Labrea",849.466,276358.54,"alto risco","POINT(-66.925 -9.625)"
"1473",2021,"20132202128156","diniziaexcelsa",6.5391,0,2021,"Faveiraferro","Maues",123.7641,14109.11,"alto risco","POINT(-57.488653 -4.038919)"
"1474",2021,"20132202128156","diniziaexcelsa",6.5391,0,2022,"Faveiraferro","Maues",362.9001,40504.8,"alto risco","POINT(-57.488653 -4.038919)"
"1475",2021,"20132202128156","diniziaexcelsa",6.5391,0,2023,"Faveiraferro","Maues",109.7143,14731.34,"alto risco","POINT(-57.488653 -4.038919)"
"1476",2021,"20132202128156","dipteryxodorata",2.519,0,2021,"Cumaru","Maues",16.1484,1970.1,"alto risco","POINT(-57.488653 -4.038919)"
"1477",2021,"20132202128156","dipteryxodorata",2.519,0,2022,"Cumaru","Maues",98.3258,15551.79,"alto risco","POINT(-57.488653 -4.038919)"
"1478",2021,"20132202128156","dipteryxodorata",2.519,0,2023,"Cumaru","Maues",28.6938,4591.01,"alto risco","POINT(-57.488653 -4.038919)"
"1479",2021,"20132202128156","goupiaglabra",3.5545,0,2021,"Cupiúba","Maues",55.7144,4735.72,"alto risco","POINT(-57.488653 -4.038919)"
"1480",2021,"20132202128156","goupiaglabra",3.5545,0,2022,"Cupiúba","Maues",242.4905,24185.14,"alto risco","POINT(-57.488653 -4.038919)"
"1481",2021,"20132202128156","hymenolobiumpetraeum",3.3206,0,2021,"Angelimpedra","Maues",12.1158,1017.12,"alto risco","POINT(-57.488653 -4.038919)"
"1482",2021,"20132202128156","hymenolobiumpetraeum",3.3206,0,2022,"Angelimpedra","Maues",93.6904,9036.13,"alto risco","POINT(-57.488653 -4.038919)"
"1483",2021,"20132202128156","hymenolobiumpetraeum",3.3206,0,2023,"Angelimpedra","Maues",14.7767,1461.86,"alto risco","POINT(-57.488653 -4.038919)"
"1484",2021,"20132202128156","manilkarahuberi",4.0777,0,2021,"Maçaranduba","Maues",234.3924,21095.32,"alto risco","POINT(-57.488653 -4.038919)"
"1485",2021,"20132202128156","manilkarahuberi",4.0777,0,2022,"Maçaranduba","Maues",1061.4165,234569.81,"alto risco","POINT(-57.488653 -4.038919)"
"1486",2021,"20132202128156","manilkarahuberi",4.0777,0,2023,"Maçaranduba","Maues",265.5157,75026.77,"alto risco","POINT(-57.488653 -4.038919)"
"1487",2021,"20132202128156","tabebuiaserratifolia",1.7854,0,2021,"Ipê","Maues",13.5147,1716.36,"alto risco","POINT(-57.488653 -4.038919)"
"1488",2021,"20132202128156","tabebuiaserratifolia",1.7854,0,2022,"Ipê","Maues",128.8178,17537.32,"alto risco","POINT(-57.488653 -4.038919)"
"1489",2021,"20132202128156","tabebuiaserratifolia",1.7854,0,2023,"Ipê","Maues",20.5214,3386.03,"alto risco","POINT(-57.488653 -4.038919)"
"1490",2021,"20132202128609","allantomalineata",2.6806,1.1522,2021,"Jequitibá","Manicore",7.7515,180.59,"alto risco","POINT(-61.860404 -8.068838)"
"1491",2021,"20132202128609","allantomalineata",2.6806,1.1522,2022,"Jequitibá","Manicore",0.7319,45.37,"fora do escopo","POINT(-61.860404 -8.068838)"
"1492",2021,"20132202128609","allantomalineata",2.6806,1.1522,2023,"Jequitibá","Manicore",62.5017,4416.96,"alto risco","POINT(-61.860404 -8.068838)"
"1493",2021,"20132202128609","apuleiamolaris",2.8717,27.6685,2021,"Garapeira","Manicore",34.6667,2079.97,"alto risco","POINT(-61.860404 -8.068838)"
"1494",2021,"20132202128609","apuleiamolaris",2.8717,27.6685,2022,"Garapeira","Manicore",320.9844,21824.43,"alto risco","POINT(-61.860404 -8.068838)"
"1495",2021,"20132202128609","apuleiamolaris",2.8717,27.6685,2023,"Garapeira","Manicore",190.53,13464.52,"alto risco","POINT(-61.860404 -8.068838)"
"1496",2021,"20132202128609","aspidospermapyrifolium",4.4177,0.1398,2022,"Perobarosa","Manicore",29.156,1916.96,"alto risco","POINT(-61.860404 -8.068838)"
"1497",2021,"20132202128609","aspidospermapyrifolium",4.4177,0.1398,2023,"Perobarosa","Manicore",6.9462,490.87,"alto risco","POINT(-61.860404 -8.068838)"
"1498",2021,"20132202128609","astroniumlecointei",3.2892,4.1925,2021,"Muiracatiara","Manicore",47.5752,4567.19,"alto risco","POINT(-61.860404 -8.068838)"
"1499",2021,"20132202128609","astroniumlecointei",3.2892,4.1925,2022,"Muiracatiara","Manicore",183.9462,20520.24,"alto risco","POINT(-61.860404 -8.068838)"
"1500",2021,"20132202128609","astroniumlecointei",3.2892,4.1925,2023,"Muiracatiara","Manicore",234.6184,26126.4,"alto risco","POINT(-61.860404 -8.068838)"
"1501",2021,"20132202128609","bagassaguianensis",3.1439,0.2069,2021,"Garrote","Manicore",7.9111,474.66,"alto risco","POINT(-61.860404 -8.068838)"
"1502",2021,"20132202128609","bagassaguianensis",3.1439,0.2069,2022,"Garrote","Manicore",23.9019,1689.13,"alto risco","POINT(-61.860404 -8.068838)"
"1503",2021,"20132202128609","bagassaguianensis",3.1439,0.2069,2023,"Garrote","Manicore",5.2696,372.39,"alto risco","POINT(-61.860404 -8.068838)"
"1504",2021,"20132202128609","bowdichianitida",3.9663,3.9182,2021,"Sucupira","Manicore",10.6774,939.59,"alto risco","POINT(-61.860404 -8.068838)"
"1505",2021,"20132202128609","bowdichianitida",3.9663,3.9182,2022,"Sucupira","Manicore",108.2542,10992.23,"alto risco","POINT(-61.860404 -8.068838)"
"1506",2021,"20132202128609","bowdichianitida",3.9663,3.9182,2023,"Sucupira","Manicore",58.4309,7760.58,"alto risco","POINT(-61.860404 -8.068838)"
"1507",2021,"20132202128609","brosimumparaense",1.767,6.8846,2021,"Muirapiranga","Manicore",10.0457,964.37,"alto risco","POINT(-61.860404 -8.068838)"
"1508",2021,"20132202128609","brosimumparaense",1.767,6.8846,2022,"Muirapiranga","Manicore",18.2377,2128.3,"alto risco","POINT(-61.860404 -8.068838)"
"1509",2021,"20132202128609","brosimumparaense",1.767,6.8846,2023,"Muirapiranga","Manicore",16.496,1668.85,"alto risco","POINT(-61.860404 -8.068838)"
"1510",2021,"20132202128609","carinianamicrantha",2.537,19.1613,2022,"Tauarivermelho","Manicore",137.0174,13513.03,"alto risco","POINT(-61.860404 -8.068838)"
"1511",2021,"20132202128609","carinianamicrantha",2.537,19.1613,2023,"Tauarivermelho","Manicore",141.224,14969.66,"alto risco","POINT(-61.860404 -8.068838)"
"1512",2021,"20132202128609","caryocarglabrum",1.4077,5.9558,2021,"Pequiarana","Manicore",8.3473,834.73,"alto risco","POINT(-61.860404 -8.068838)"
"1513",2021,"20132202128609","caryocarglabrum",1.4077,5.9558,2022,"Pequiarana","Manicore",32.2086,3505.1,"alto risco","POINT(-61.860404 -8.068838)"
"1514",2021,"20132202128609","caryocarglabrum",1.4077,5.9558,2023,"Pequiarana","Manicore",35.9521,4234.37,"alto risco","POINT(-61.860404 -8.068838)"
"1515",2021,"20132202128609","caryocarvillosum",4.3549,5.2378,2021,"Pequiá","Manicore",8.0214,802.14,"alto risco","POINT(-61.860404 -8.068838)"
"1516",2021,"20132202128609","caryocarvillosum",4.3549,5.2378,2022,"Pequiá","Manicore",29.5045,3416.99,"alto risco","POINT(-61.860404 -8.068838)"
"1517",2021,"20132202128609","caryocarvillosum",4.3549,5.2378,2023,"Pequiá","Manicore",14.2848,1682.44,"alto risco","POINT(-61.860404 -8.068838)"
"1518",2021,"20132202128609","cedrelaodorata",2.2204,0.3935,2021,"Cedrorosa","Manicore",6.5709,525.67,"alto risco","POINT(-61.860404 -8.068838)"
"1519",2021,"20132202128609","cedrelaodorata",2.2204,0.3935,2022,"Cedrorosa","Manicore",11.5015,1083.67,"alto risco","POINT(-61.860404 -8.068838)"
"1520",2021,"20132202128609","cedrelaodorata",2.2204,0.3935,2023,"Cedrorosa","Manicore",29.1481,2746.32,"alto risco","POINT(-61.860404 -8.068838)"
"1521",2021,"20132202128609","cedrelingacateniformis",1.2283,65.5743,2021,"Cedromara","Manicore",11.4113,821.6,"alto risco","POINT(-61.860404 -8.068838)"
"1522",2021,"20132202128609","cedrelingacateniformis",1.2283,65.5743,2022,"Cedromara","Manicore",50.5499,3827.37,"alto risco","POINT(-61.860404 -8.068838)"
"1523",2021,"20132202128609","cedrelingacateniformis",1.2283,65.5743,2023,"Cedromara","Manicore",132.953,11274.34,"alto risco","POINT(-61.860404 -8.068838)"
"1524",2021,"20132202128609","clarisiaracemosa",3.8221,1.8301,2021,"Guariuba","Manicore",17.7035,1699.51,"alto risco","POINT(-61.860404 -8.068838)"
"1525",2021,"20132202128609","clarisiaracemosa",3.8221,1.8301,2022,"Guariuba","Manicore",109.9344,12129.34,"alto risco","POINT(-61.860404 -8.068838)"
"1526",2021,"20132202128609","clarisiaracemosa",3.8221,1.8301,2023,"Guariuba","Manicore",57.8971,6546.35,"alto risco","POINT(-61.860404 -8.068838)"
"1527",2021,"20132202128609","couratariguianensis",1.9634,8.4992,2021,"Tauari","Manicore",7.291,452.04,"alto risco","POINT(-61.860404 -8.068838)"
"1528",2021,"20132202128609","couratariguianensis",1.9634,8.4992,2022,"Tauari","Manicore",37.9156,2730.6,"alto risco","POINT(-61.860404 -8.068838)"
"1529",2021,"20132202128609","couratariguianensis",1.9634,8.4992,2023,"Tauari","Manicore",195.8053,14628.56,"alto risco","POINT(-61.860404 -8.068838)"
"1530",2021,"20132202128609","diniziaexcelsa",3.1694,69.8478,2021,"Angelimvermelho","Manicore",81.4318,9283.17,"alto risco","POINT(-61.860404 -8.068838)"
"1531",2021,"20132202128609","diniziaexcelsa",3.1694,69.8478,2022,"Angelimvermelho","Manicore",434.1818,55503.09,"alto risco","POINT(-61.860404 -8.068838)"
"1532",2021,"20132202128609","diniziaexcelsa",3.1694,69.8478,2023,"Angelimvermelho","Manicore",534.5343,71771.61,"alto risco","POINT(-61.860404 -8.068838)"
"1533",2021,"20132202128609","dipteryxodorata",2.8509,0.1617,2022,"Cumaru","Manicore",37.3748,5370.34,"alto risco","POINT(-61.860404 -8.068838)"
"1534",2021,"20132202128609","dipteryxodorata",2.8509,0.1617,2023,"Cumaru","Manicore",4.8921,782.72,"alto risco","POINT(-61.860404 -8.068838)"
"1535",2021,"20132202128609","endopleurauchi",1.2181,5.2118,2022,"Uxi","Manicore",26.2932,2004.87,"alto risco","POINT(-61.860404 -8.068838)"
"1536",2021,"20132202128609","endopleurauchi",1.2181,5.2118,2023,"Uxi","Manicore",85.7577,6665.21,"alto risco","POINT(-61.860404 -8.068838)"
"1537",2021,"20132202128609","erismauncinatum",3.8585,16.2515,2021,"Cedrilho","Manicore",14.0614,1181.14,"alto risco","POINT(-61.860404 -8.068838)"
"1538",2021,"20132202128609","erismauncinatum",3.8585,16.2515,2022,"Cedrilho","Manicore",110.4212,10312.5,"alto risco","POINT(-61.860404 -8.068838)"
"1539",2021,"20132202128609","erismauncinatum",3.8585,16.2515,2023,"Cedrilho","Manicore",86.2481,8533.28,"alto risco","POINT(-61.860404 -8.068838)"
"1540",2021,"20132202128609","goupiaglabra",2.7692,3.0391,2022,"Cupiúba","Manicore",46.2178,4390.67,"alto risco","POINT(-61.860404 -8.068838)"
"1541",2021,"20132202128609","goupiaglabra",2.7692,3.0391,2023,"Cupiúba","Manicore",65.121,6519.19,"alto risco","POINT(-61.860404 -8.068838)"
"1542",2021,"20132202128609","handroanthusserratifolius",3.0204,15.7345,2021,"Ipê","Manicore",7.1885,912.92,"alto risco","POINT(-61.860404 -8.068838)"
"1543",2021,"20132202128609","handroanthusserratifolius",3.0204,15.7345,2022,"Ipê","Manicore",105.5264,15166.31,"alto risco","POINT(-61.860404 -8.068838)"
"1544",2021,"20132202128609","handroanthusserratifolius",3.0204,15.7345,2023,"Ipê","Manicore",134.8782,21891.86,"alto risco","POINT(-61.860404 -8.068838)"
"1545",2021,"20132202128609","hymenaeacourbaril",2.0447,11.4049,2021,"Jatobá","Manicore",13.1129,1101.47,"alto risco","POINT(-61.860404 -8.068838)"
"1546",2021,"20132202128609","hymenaeacourbaril",2.0447,11.4049,2022,"Jatobá","Manicore",198.1859,19347.29,"alto risco","POINT(-61.860404 -8.068838)"
"1547",2021,"20132202128609","hymenaeacourbaril",2.0447,11.4049,2023,"Jatobá","Manicore",150.9298,14932.83,"alto risco","POINT(-61.860404 -8.068838)"
"1548",2021,"20132202128609","hymenolobiumexcelsum",3.3338,18.4397,2021,"Angelim","Manicore",32.0546,2692.57,"alto risco","POINT(-61.860404 -8.068838)"
"1549",2021,"20132202128609","hymenolobiumexcelsum",3.3338,18.4397,2022,"Angelim","Manicore",300.7513,28828.44,"alto risco","POINT(-61.860404 -8.068838)"
"1550",2021,"20132202128609","hymenolobiumexcelsum",3.3338,18.4397,2023,"Angelim","Manicore",259.0144,25624.01,"alto risco","POINT(-61.860404 -8.068838)"
"1551",2021,"20132202128609","manilkarahuberi",2.9738,10.7281,2022,"Maçaranduba","Manicore",35.0092,9210.15,"alto risco","POINT(-61.860404 -8.068838)"
"1552",2021,"20132202128609","manilkarahuberi",2.9738,10.7281,2023,"Maçaranduba","Manicore",52.3295,14786.69,"alto risco","POINT(-61.860404 -8.068838)"
"1553",2021,"20132202128609","martiodendronelatum",2.6158,2.8837,2022,"Tamarindo","Manicore",53.0865,3704.48,"alto risco","POINT(-61.860404 -8.068838)"
"1554",2021,"20132202128609","martiodendronelatum",2.6158,2.8837,2023,"Tamarindo","Manicore",64.5544,4561.94,"alto risco","POINT(-61.860404 -8.068838)"
"1555",2021,"20132202128609","ocoteaneesiana",1.2418,0.0083,2023,"Louropreto","Manicore",5.0547,252.73,"alto risco","POINT(-61.860404 -8.068838)"
"1556",2021,"20132202128609","peltogynecatingae",1.0777,25.9054,2021,"Roxinho","Manicore",23.1131,1941.48,"alto risco","POINT(-61.860404 -8.068838)"
"1557",2021,"20132202128609","peltogynecatingae",1.0777,25.9054,2022,"Roxinho","Manicore",298.656,28858.34,"alto risco","POINT(-61.860404 -8.068838)"
"1558",2021,"20132202128609","peltogynecatingae",1.0777,25.9054,2023,"Roxinho","Manicore",517.3221,51179,"alto risco","POINT(-61.860404 -8.068838)"
"1559",2021,"20132202128609","pouteriaguianensis",3.3796,4.7386,2021,"Abiurana","Manicore",14.6048,905.47,"alto risco","POINT(-61.860404 -8.068838)"
"1560",2021,"20132202128609","pouteriaguianensis",3.3796,4.7386,2022,"Abiurana","Manicore",55.2904,3849.66,"alto risco","POINT(-61.860404 -8.068838)"
"1561",2021,"20132202128609","pouteriaguianensis",3.3796,4.7386,2023,"Abiurana","Manicore",81.8535,5796.14,"alto risco","POINT(-61.860404 -8.068838)"
"1562",2021,"20132202128609","qualeaparaensis",2.7552,4.8374,2021,"Cambará","Manicore",22.0265,1335.44,"alto risco","POINT(-61.860404 -8.068838)"
"1563",2021,"20132202128609","qualeaparaensis",2.7552,4.8374,2022,"Cambará","Manicore",59.2144,5330.41,"alto risco","POINT(-61.860404 -8.068838)"
"1564",2021,"20132202128609","qualeaparaensis",2.7552,4.8374,2023,"Cambará","Manicore",18.0899,1608.92,"alto risco","POINT(-61.860404 -8.068838)"
"1565",2021,"20132202128609","terminaliaamazonica",2.0448,20.4964,2021,"Mirindiba","Manicore",16.0244,961.45,"alto risco","POINT(-61.860404 -8.068838)"
"1566",2021,"20132202128609","terminaliaamazonica",2.0448,20.4964,2022,"Mirindiba","Manicore",46.9037,3076.47,"alto risco","POINT(-61.860404 -8.068838)"
"1567",2021,"20132202128609","terminaliaamazonica",2.0448,20.4964,2023,"Mirindiba","Manicore",172.0791,12160.7,"alto risco","POINT(-61.860404 -8.068838)"
"1568",2021,"20132202129918","cordiagerascanthus",2.6868,0,2022,"Louropreto","Maues",8.8302,614.94,"alto risco","POINT(-57.481133 -4.044414)"
"1569",2021,"20132202129918","cordiagerascanthus",2.6868,0,2023,"Louropreto","Maues",3.6292,362.92,"alto risco","POINT(-57.481133 -4.044414)"
"1570",2021,"20132202129918","diniziaexcelsa",6.7616,0,2022,"Angelimvermelho","Maues",582.4009,73290.94,"alto risco","POINT(-57.481133 -4.044414)"
"1571",2021,"20132202129918","diniziaexcelsa",6.7616,0,2023,"Angelimvermelho","Maues",20.9233,2809.37,"alto risco","POINT(-57.481133 -4.044414)"
"1572",2021,"20132202129918","dipteryxodorata",2.8034,0,2022,"Cumaru","Maues",53.5297,6740.99,"alto risco","POINT(-57.481133 -4.044414)"
"1573",2021,"20132202129918","goupiaglabra",2.642,0,2022,"Cupiúba","Maues",173.3411,17353.18,"alto risco","POINT(-57.481133 -4.044414)"
"1574",2021,"20132202129918","hymenaeacourbaril",2.8647,0,2023,"Jatobá","Maues",117.7083,11646.06,"alto risco","POINT(-57.481133 -4.044414)"
"1575",2021,"20132202129918","hymenolobiumpetraeum",2.6928,0,2022,"Angelimpedra","Maues",37.9765,3757.01,"alto risco","POINT(-57.481133 -4.044414)"
"1576",2021,"20132202129918","hymenolobiumpetraeum",2.6928,0,2023,"Angelimpedra","Maues",37.0783,3668.16,"alto risco","POINT(-57.481133 -4.044414)"
"1577",2021,"20132202129918","manilkarahuberi",0.8828,0,2022,"Maçaranduba","Maues",601.2644,83425.8,"alto risco","POINT(-57.481133 -4.044414)"
"1578",2021,"20132202129918","peltogynelecointei",2.7402,0,2022,"Roxinho","Maues",5.093,427.81,"alto risco","POINT(-57.481133 -4.044414)"
"1579",2021,"20132202129918","tabebuiaserratifolia",1.3459,0,2022,"Ipê","Maues",401.0189,55987.9,"alto risco","POINT(-57.481133 -4.044414)"
"1580",2021,"20132202129918","terminaliaamazonica",2.9735,0,2022,"Mirindiba","Maues",2.8363,253.88,"médio risco","POINT(-57.481133 -4.044414)"
"1581",2021,"20132202129918","terminaliaamazonica",2.9735,0,2023,"Mirindiba","Maues",16.755,1675.5,"alto risco","POINT(-57.481133 -4.044414)"
"1582",2021,"20132202140949","allantomalineata",2.8631,0,2021,"Jequitibá","Labrea",199.1858,11951.1,"alto risco","POINT(-66.455092 -9.281553)"
